hospital_id,name,city,state,lat,lon,item_code,quantity,price
3295,Hospital_3295,Hyderabad,Delhi,15.510906,78.91362,MED_MASK,65,425
3295,Hospital_3295,Hyderabad,Delhi,15.510906,78.91362,MED_PPE,69,139
3296,Hospital_3296,Chennai,Maharashtra,19.026858,74.066285,MED_OXY_CYL,12,5706
3296,Hospital_3296,Chennai,Maharashtra,19.026858,74.066285,MED_VENT,1,28891
3296,Hospital_3296,Chennai,Maharashtra,19.026858,74.066285,MED_MASK,56,692
3296,Hospital_3296,Chennai,Maharashtra,19.026858,74.066285,MED_PPE,2,333
3297,Hospital_3297,Pune,Telangana,27.968815,75.38339,MED_OXY_CYL,43,7922
3297,Hospital_3297,Pune,Telangana,27.968815,75.38339,MED_VENT,10,60952
3297,Hospital_3297,Pune,Telangana,27.968815,75.38339,MED_MASK,11,754
3297,Hospital_3297,Pune,Telangana,27.968815,75.38339,MED_PPE,91,309
3298,Hospital_3298,Pune,Telangana,13.065459,94.787491,MED_OXY_CYL,49,4881
3298,Hospital_3298,Pune,Telangana,13.065459,94.787491,MED_VENT,3,57684
3298,Hospital_3298,Pune,Telangana,13.065459,94.787491,MED_MASK,11,954
3298,Hospital_3298,Pune,Telangana,13.065459,94.787491,MED_PPE,77,686
3299,Hospital_3299,Chennai,Delhi,32.305523,89.513691,MED_OXY_CYL,38,6767
3299,Hospital_3299,Chennai,Delhi,32.305523,89.513691,MED_VENT,4,42261
3299,Hospital_3299,Chennai,Delhi,32.305523,89.513691,MED_MASK,37,468
3299,Hospital_3299,Chennai,Delhi,32.305523,89.513691,MED_PPE,4,154
3300,Hospital_3300,Mumbai,Delhi,23.104568,76.913189,MED_OXY_CYL,41,5312
3300,Hospital_3300,Mumbai,Delhi,23.104568,76.913189,MED_VENT,1,59553
3300,Hospital_3300,Mumbai,Delhi,23.104568,76.913189,MED_MASK,70,243
3300,Hospital_3300,Mumbai,Delhi,23.104568,76.913189,MED_PPE,39,188
3301,Hospital_3301,Bangalore,Karnataka,15.247574,71.34738,MED_OXY_CYL,17,7718
3301,Hospital_3301,Bangalore,Karnataka,15.247574,71.34738,MED_VENT,4,65957
3301,Hospital_3301,Bangalore,Karnataka,15.247574,71.34738,MED_MASK,83,199
3301,Hospital_3301,Bangalore,Karnataka,15.247574,71.34738,MED_PPE,17,185
3302,Hospital_3302,Mumbai,Karnataka,33.272823,78.217693,MED_OXY_CYL,14,5413
3302,Hospital_3302,Mumbai,Karnataka,33.272823,78.217693,MED_VENT,9,26845
3302,Hospital_3302,Mumbai,Karnataka,33.272823,78.217693,MED_MASK,91,937
3302,Hospital_3302,Mumbai,Karnataka,33.272823,78.217693,MED_PPE,98,242
3303,Hospital_3303,Delhi,Telangana,12.196165,83.794793,MED_OXY_CYL,46,4257
3303,Hospital_3303,Delhi,Telangana,12.196165,83.794793,MED_VENT,2,25539
3303,Hospital_3303,Delhi,Telangana,12.196165,83.794793,MED_MASK,73,817
3303,Hospital_3303,Delhi,Telangana,12.196165,83.794793,MED_PPE,34,843
3304,Hospital_3304,Pune,Karnataka,18.264824,85.320232,MED_OXY_CYL,7,7569
3304,Hospital_3304,Pune,Karnataka,18.264824,85.320232,MED_VENT,7,73010
3304,Hospital_3304,Pune,Karnataka,18.264824,85.320232,MED_MASK,24,561
3304,Hospital_3304,Pune,Karnataka,18.264824,85.320232,MED_PPE,14,361
3305,Hospital_3305,Bangalore,West Bengal,16.04792,69.592935,MED_OXY_CYL,2,7934
3305,Hospital_3305,Bangalore,West Bengal,16.04792,69.592935,MED_VENT,0,62808
3305,Hospital_3305,Bangalore,West Bengal,16.04792,69.592935,MED_MASK,39,721
3305,Hospital_3305,Bangalore,West Bengal,16.04792,69.592935,MED_PPE,60,722
3306,Hospital_3306,Delhi,Tamil Nadu,25.7947,83.644523,MED_OXY_CYL,30,7896
3306,Hospital_3306,Delhi,Tamil Nadu,25.7947,83.644523,MED_VENT,10,54238
3306,Hospital_3306,Delhi,Tamil Nadu,25.7947,83.644523,MED_MASK,6,543
3306,Hospital_3306,Delhi,Tamil Nadu,25.7947,83.644523,MED_PPE,9,429
3307,Hospital_3307,Pune,West Bengal,24.78464,70.548014,MED_OXY_CYL,9,5949
3307,Hospital_3307,Pune,West Bengal,24.78464,70.548014,MED_VENT,2,39144
3307,Hospital_3307,Pune,West Bengal,24.78464,70.548014,MED_MASK,46,300
3307,Hospital_3307,Pune,West Bengal,24.78464,70.548014,MED_PPE,42,758
3308,Hospital_3308,Hyderabad,West Bengal,31.42312,78.904972,MED_OXY_CYL,49,6521
3308,Hospital_3308,Hyderabad,West Bengal,31.42312,78.904972,MED_VENT,0,75196
3308,Hospital_3308,Hyderabad,West Bengal,31.42312,78.904972,MED_MASK,93,454
3308,Hospital_3308,Hyderabad,West Bengal,31.42312,78.904972,MED_PPE,56,991
3309,Hospital_3309,Mumbai,Telangana,18.183085,90.123584,MED_OXY_CYL,47,7124
3309,Hospital_3309,Mumbai,Telangana,18.183085,90.123584,MED_VENT,4,61865
3309,Hospital_3309,Mumbai,Telangana,18.183085,90.123584,MED_MASK,8,234
3309,Hospital_3309,Mumbai,Telangana,18.183085,90.123584,MED_PPE,47,134
3310,Hospital_3310,Delhi,Karnataka,34.810634,68.554924,MED_OXY_CYL,17,6605
3310,Hospital_3310,Delhi,Karnataka,34.810634,68.554924,MED_VENT,3,21736
3310,Hospital_3310,Delhi,Karnataka,34.810634,68.554924,MED_MASK,58,523
3310,Hospital_3310,Delhi,Karnataka,34.810634,68.554924,MED_PPE,24,604
3311,Hospital_3311,Hyderabad,Telangana,14.181869,76.863336,MED_OXY_CYL,13,6422
3311,Hospital_3311,Hyderabad,Telangana,14.181869,76.863336,MED_VENT,5,24862
3311,Hospital_3311,Hyderabad,Telangana,14.181869,76.863336,MED_MASK,52,461
3311,Hospital_3311,Hyderabad,Telangana,14.181869,76.863336,MED_PPE,90,694
3312,Hospital_3312,Chennai,Karnataka,8.396002,89.486178,MED_OXY_CYL,12,7001
3312,Hospital_3312,Chennai,Karnataka,8.396002,89.486178,MED_VENT,7,61627
3312,Hospital_3312,Chennai,Karnataka,8.396002,89.486178,MED_MASK,10,520
3312,Hospital_3312,Chennai,Karnataka,8.396002,89.486178,MED_PPE,31,371
3313,Hospital_3313,Bangalore,Karnataka,18.094248,74.6731,MED_OXY_CYL,49,5254
3313,Hospital_3313,Bangalore,Karnataka,18.094248,74.6731,MED_VENT,1,56009
3313,Hospital_3313,Bangalore,Karnataka,18.094248,74.6731,MED_MASK,48,368
3313,Hospital_3313,Bangalore,Karnataka,18.094248,74.6731,MED_PPE,41,282
3314,Hospital_3314,Delhi,Telangana,9.38465,81.093799,MED_OXY_CYL,12,6988
3314,Hospital_3314,Delhi,Telangana,9.38465,81.093799,MED_VENT,10,30804
3314,Hospital_3314,Delhi,Telangana,9.38465,81.093799,MED_MASK,35,929
3314,Hospital_3314,Delhi,Telangana,9.38465,81.093799,MED_PPE,61,500
3315,Hospital_3315,Bangalore,West Bengal,8.402318,78.141228,MED_OXY_CYL,30,4065
3315,Hospital_3315,Bangalore,West Bengal,8.402318,78.141228,MED_VENT,10,22549
3315,Hospital_3315,Bangalore,West Bengal,8.402318,78.141228,MED_MASK,90,562
3315,Hospital_3315,Bangalore,West Bengal,8.402318,78.141228,MED_PPE,28,636
3316,Hospital_3316,Mumbai,Karnataka,22.044552,84.367938,MED_OXY_CYL,11,7247
3316,Hospital_3316,Mumbai,Karnataka,22.044552,84.367938,MED_VENT,10,70982
3316,Hospital_3316,Mumbai,Karnataka,22.044552,84.367938,MED_MASK,36,381
3316,Hospital_3316,Mumbai,Karnataka,22.044552,84.367938,MED_PPE,52,450
3317,Hospital_3317,Mumbai,Maharashtra,28.698212,69.210711,MED_OXY_CYL,46,5345
3317,Hospital_3317,Mumbai,Maharashtra,28.698212,69.210711,MED_VENT,1,46157
3317,Hospital_3317,Mumbai,Maharashtra,28.698212,69.210711,MED_MASK,84,977
3317,Hospital_3317,Mumbai,Maharashtra,28.698212,69.210711,MED_PPE,26,747
3318,Hospital_3318,Pune,Tamil Nadu,34.014506,84.996151,MED_OXY_CYL,3,7807
3318,Hospital_3318,Pune,Tamil Nadu,34.014506,84.996151,MED_VENT,7,79866
3318,Hospital_3318,Pune,Tamil Nadu,34.014506,84.996151,MED_MASK,86,617
3318,Hospital_3318,Pune,Tamil Nadu,34.014506,84.996151,MED_PPE,75,699
3319,Hospital_3319,Chennai,Tamil Nadu,20.734899,74.520048,MED_OXY_CYL,22,7603
3319,Hospital_3319,Chennai,Tamil Nadu,20.734899,74.520048,MED_VENT,3,35256
3319,Hospital_3319,Chennai,Tamil Nadu,20.734899,74.520048,MED_MASK,71,772
3319,Hospital_3319,Chennai,Tamil Nadu,20.734899,74.520048,MED_PPE,82,132
3320,Hospital_3320,Chennai,Maharashtra,21.745754,75.477787,MED_OXY_CYL,2,4057
3320,Hospital_3320,Chennai,Maharashtra,21.745754,75.477787,MED_VENT,2,28622
3320,Hospital_3320,Chennai,Maharashtra,21.745754,75.477787,MED_MASK,0,173
3320,Hospital_3320,Chennai,Maharashtra,21.745754,75.477787,MED_PPE,56,832
3321,Hospital_3321,Pune,Telangana,14.886269,92.574194,MED_OXY_CYL,40,6105
3321,Hospital_3321,Pune,Telangana,14.886269,92.574194,MED_VENT,4,70836
3321,Hospital_3321,Pune,Telangana,14.886269,92.574194,MED_MASK,80,193
3321,Hospital_3321,Pune,Telangana,14.886269,92.574194,MED_PPE,35,394
3322,Hospital_3322,Pune,Tamil Nadu,11.652827,93.259628,MED_OXY_CYL,10,6073
3322,Hospital_3322,Pune,Tamil Nadu,11.652827,93.259628,MED_VENT,3,25664
3322,Hospital_3322,Pune,Tamil Nadu,11.652827,93.259628,MED_MASK,39,380
3322,Hospital_3322,Pune,Tamil Nadu,11.652827,93.259628,MED_PPE,19,347
3323,Hospital_3323,Bangalore,Tamil Nadu,19.717779,85.609333,MED_OXY_CYL,17,5441
3323,Hospital_3323,Bangalore,Tamil Nadu,19.717779,85.609333,MED_VENT,9,45628
3323,Hospital_3323,Bangalore,Tamil Nadu,19.717779,85.609333,MED_MASK,67,789
3323,Hospital_3323,Bangalore,Tamil Nadu,19.717779,85.609333,MED_PPE,20,133
3324,Hospital_3324,Bangalore,Telangana,20.344805,81.938848,MED_OXY_CYL,25,7832
3324,Hospital_3324,Bangalore,Telangana,20.344805,81.938848,MED_VENT,8,53405
3324,Hospital_3324,Bangalore,Telangana,20.344805,81.938848,MED_MASK,99,187
3324,Hospital_3324,Bangalore,Telangana,20.344805,81.938848,MED_PPE,8,349
3325,Hospital_3325,Chennai,Tamil Nadu,10.031532,84.968414,MED_OXY_CYL,33,6222
3325,Hospital_3325,Chennai,Tamil Nadu,10.031532,84.968414,MED_VENT,5,55769
3325,Hospital_3325,Chennai,Tamil Nadu,10.031532,84.968414,MED_MASK,56,836
3325,Hospital_3325,Chennai,Tamil Nadu,10.031532,84.968414,MED_PPE,2,296
3326,Hospital_3326,Pune,Maharashtra,24.879454,84.258474,MED_OXY_CYL,13,5437
3326,Hospital_3326,Pune,Maharashtra,24.879454,84.258474,MED_VENT,1,25374
3326,Hospital_3326,Pune,Maharashtra,24.879454,84.258474,MED_MASK,35,280
3326,Hospital_3326,Pune,Maharashtra,24.879454,84.258474,MED_PPE,95,620
3327,Hospital_3327,Pune,Telangana,12.111024,73.248445,MED_OXY_CYL,21,5649
3327,Hospital_3327,Pune,Telangana,12.111024,73.248445,MED_VENT,5,32129
3327,Hospital_3327,Pune,Telangana,12.111024,73.248445,MED_MASK,76,419
3327,Hospital_3327,Pune,Telangana,12.111024,73.248445,MED_PPE,32,292
3328,Hospital_3328,Chennai,Delhi,28.359215,78.521983,MED_OXY_CYL,14,6969
3328,Hospital_3328,Chennai,Delhi,28.359215,78.521983,MED_VENT,8,64735
3328,Hospital_3328,Chennai,Delhi,28.359215,78.521983,MED_MASK,99,198
3328,Hospital_3328,Chennai,Delhi,28.359215,78.521983,MED_PPE,33,177
3329,Hospital_3329,Chennai,Delhi,24.299357,94.313175,MED_OXY_CYL,3,6655
3329,Hospital_3329,Chennai,Delhi,24.299357,94.313175,MED_VENT,5,59787
3329,Hospital_3329,Chennai,Delhi,24.299357,94.313175,MED_MASK,93,968
3329,Hospital_3329,Chennai,Delhi,24.299357,94.313175,MED_PPE,9,894
3330,Hospital_3330,Delhi,Karnataka,11.801918,70.411754,MED_OXY_CYL,48,5720
3330,Hospital_3330,Delhi,Karnataka,11.801918,70.411754,MED_VENT,8,55441
3330,Hospital_3330,Delhi,Karnataka,11.801918,70.411754,MED_MASK,96,695
3330,Hospital_3330,Delhi,Karnataka,11.801918,70.411754,MED_PPE,4,692
3331,Hospital_3331,Chennai,Delhi,8.358028,69.425875,MED_OXY_CYL,27,6353
3331,Hospital_3331,Chennai,Delhi,8.358028,69.425875,MED_VENT,8,68196
3331,Hospital_3331,Chennai,Delhi,8.358028,69.425875,MED_MASK,47,430
3331,Hospital_3331,Chennai,Delhi,8.358028,69.425875,MED_PPE,44,317
3332,Hospital_3332,Kolkata,Telangana,27.693987,96.334741,MED_OXY_CYL,5,5142
3332,Hospital_3332,Kolkata,Telangana,27.693987,96.334741,MED_VENT,5,29655
3332,Hospital_3332,Kolkata,Telangana,27.693987,96.334741,MED_MASK,65,889
3332,Hospital_3332,Kolkata,Telangana,27.693987,96.334741,MED_PPE,95,451
3333,Hospital_3333,Pune,Tamil Nadu,19.368695,76.669172,MED_OXY_CYL,23,6313
3333,Hospital_3333,Pune,Tamil Nadu,19.368695,76.669172,MED_VENT,1,57370
3333,Hospital_3333,Pune,Tamil Nadu,19.368695,76.669172,MED_MASK,90,660
3333,Hospital_3333,Pune,Tamil Nadu,19.368695,76.669172,MED_PPE,47,321
3334,Hospital_3334,Chennai,Karnataka,28.315415,75.049462,MED_OXY_CYL,10,6245
3334,Hospital_3334,Chennai,Karnataka,28.315415,75.049462,MED_VENT,3,41526
3334,Hospital_3334,Chennai,Karnataka,28.315415,75.049462,MED_MASK,22,592
3334,Hospital_3334,Chennai,Karnataka,28.315415,75.049462,MED_PPE,93,282
3335,Hospital_3335,Bangalore,Telangana,18.702731,85.030128,MED_OXY_CYL,46,4117
3335,Hospital_3335,Bangalore,Telangana,18.702731,85.030128,MED_VENT,10,64511
3335,Hospital_3335,Bangalore,Telangana,18.702731,85.030128,MED_MASK,77,347
3335,Hospital_3335,Bangalore,Telangana,18.702731,85.030128,MED_PPE,24,660
3336,Hospital_3336,Mumbai,Karnataka,22.851956,88.441803,MED_OXY_CYL,22,6452
3336,Hospital_3336,Mumbai,Karnataka,22.851956,88.441803,MED_VENT,7,34327
3336,Hospital_3336,Mumbai,Karnataka,22.851956,88.441803,MED_MASK,11,697
3336,Hospital_3336,Mumbai,Karnataka,22.851956,88.441803,MED_PPE,28,747
3337,Hospital_3337,Mumbai,Maharashtra,24.42497,94.368006,MED_OXY_CYL,14,7377
3337,Hospital_3337,Mumbai,Maharashtra,24.42497,94.368006,MED_VENT,9,61018
3337,Hospital_3337,Mumbai,Maharashtra,24.42497,94.368006,MED_MASK,29,780
3337,Hospital_3337,Mumbai,Maharashtra,24.42497,94.368006,MED_PPE,39,964
3338,Hospital_3338,Chennai,Tamil Nadu,21.499698,84.507449,MED_OXY_CYL,46,7802
3338,Hospital_3338,Chennai,Tamil Nadu,21.499698,84.507449,MED_VENT,4,50659
3338,Hospital_3338,Chennai,Tamil Nadu,21.499698,84.507449,MED_MASK,49,547
3338,Hospital_3338,Chennai,Tamil Nadu,21.499698,84.507449,MED_PPE,4,804
3339,Hospital_3339,Delhi,West Bengal,34.880786,96.366675,MED_OXY_CYL,43,6627
3339,Hospital_3339,Delhi,West Bengal,34.880786,96.366675,MED_VENT,5,75221
3339,Hospital_3339,Delhi,West Bengal,34.880786,96.366675,MED_MASK,54,997
3339,Hospital_3339,Delhi,West Bengal,34.880786,96.366675,MED_PPE,10,853
3340,Hospital_3340,Pune,Telangana,28.187323,68.764818,MED_OXY_CYL,11,6241
3340,Hospital_3340,Pune,Telangana,28.187323,68.764818,MED_VENT,6,34091
3340,Hospital_3340,Pune,Telangana,28.187323,68.764818,MED_MASK,26,887
3340,Hospital_3340,Pune,Telangana,28.187323,68.764818,MED_PPE,15,238
3341,Hospital_3341,Hyderabad,Maharashtra,33.27785,82.063556,MED_OXY_CYL,22,7153
3341,Hospital_3341,Hyderabad,Maharashtra,33.27785,82.063556,MED_VENT,4,72164
3341,Hospital_3341,Hyderabad,Maharashtra,33.27785,82.063556,MED_MASK,28,646
3341,Hospital_3341,Hyderabad,Maharashtra,33.27785,82.063556,MED_PPE,81,238
3342,Hospital_3342,Delhi,Maharashtra,21.951901,96.712543,MED_OXY_CYL,46,5905
3342,Hospital_3342,Delhi,Maharashtra,21.951901,96.712543,MED_VENT,1,24949
3342,Hospital_3342,Delhi,Maharashtra,21.951901,96.712543,MED_MASK,69,877
3342,Hospital_3342,Delhi,Maharashtra,21.951901,96.712543,MED_PPE,14,565
3343,Hospital_3343,Delhi,Tamil Nadu,34.288663,82.573339,MED_OXY_CYL,42,4383
3343,Hospital_3343,Delhi,Tamil Nadu,34.288663,82.573339,MED_VENT,5,42075
3343,Hospital_3343,Delhi,Tamil Nadu,34.288663,82.573339,MED_MASK,25,412
3343,Hospital_3343,Delhi,Tamil Nadu,34.288663,82.573339,MED_PPE,30,191
3344,Hospital_3344,Kolkata,Tamil Nadu,8.344951,76.256335,MED_OXY_CYL,30,7031
3344,Hospital_3344,Kolkata,Tamil Nadu,8.344951,76.256335,MED_VENT,0,52638
3344,Hospital_3344,Kolkata,Tamil Nadu,8.344951,76.256335,MED_MASK,13,565
3344,Hospital_3344,Kolkata,Tamil Nadu,8.344951,76.256335,MED_PPE,30,522
3345,Hospital_3345,Pune,Maharashtra,19.093442,82.0381,MED_OXY_CYL,3,7385
3345,Hospital_3345,Pune,Maharashtra,19.093442,82.0381,MED_VENT,8,35622
3345,Hospital_3345,Pune,Maharashtra,19.093442,82.0381,MED_MASK,52,545
3345,Hospital_3345,Pune,Maharashtra,19.093442,82.0381,MED_PPE,80,380
3346,Hospital_3346,Kolkata,Tamil Nadu,11.76174,92.350186,MED_OXY_CYL,29,6910
3346,Hospital_3346,Kolkata,Tamil Nadu,11.76174,92.350186,MED_VENT,9,65349
3346,Hospital_3346,Kolkata,Tamil Nadu,11.76174,92.350186,MED_MASK,44,728
3346,Hospital_3346,Kolkata,Tamil Nadu,11.76174,92.350186,MED_PPE,16,471
3347,Hospital_3347,Bangalore,Telangana,15.441444,81.359511,MED_OXY_CYL,30,6990
3347,Hospital_3347,Bangalore,Telangana,15.441444,81.359511,MED_VENT,8,53866
3347,Hospital_3347,Bangalore,Telangana,15.441444,81.359511,MED_MASK,11,603
3347,Hospital_3347,Bangalore,Telangana,15.441444,81.359511,MED_PPE,77,177
3348,Hospital_3348,Pune,Karnataka,14.077283,74.544543,MED_OXY_CYL,10,6056
3348,Hospital_3348,Pune,Karnataka,14.077283,74.544543,MED_VENT,4,64565
3348,Hospital_3348,Pune,Karnataka,14.077283,74.544543,MED_MASK,3,202
3348,Hospital_3348,Pune,Karnataka,14.077283,74.544543,MED_PPE,80,454
3349,Hospital_3349,Delhi,Karnataka,23.091086,94.644654,MED_OXY_CYL,17,7274
3349,Hospital_3349,Delhi,Karnataka,23.091086,94.644654,MED_VENT,8,51674
3349,Hospital_3349,Delhi,Karnataka,23.091086,94.644654,MED_MASK,8,505
3349,Hospital_3349,Delhi,Karnataka,23.091086,94.644654,MED_PPE,60,730
3350,Hospital_3350,Chennai,Delhi,31.114923,71.821382,MED_OXY_CYL,46,6143
3350,Hospital_3350,Chennai,Delhi,31.114923,71.821382,MED_VENT,9,36758
3350,Hospital_3350,Chennai,Delhi,31.114923,71.821382,MED_MASK,16,533
3350,Hospital_3350,Chennai,Delhi,31.114923,71.821382,MED_PPE,47,315
3351,Hospital_3351,Bangalore,Maharashtra,22.712522,89.994072,MED_OXY_CYL,40,5605
3351,Hospital_3351,Bangalore,Maharashtra,22.712522,89.994072,MED_VENT,9,37533
3351,Hospital_3351,Bangalore,Maharashtra,22.712522,89.994072,MED_MASK,33,631
3351,Hospital_3351,Bangalore,Maharashtra,22.712522,89.994072,MED_PPE,59,890
3352,Hospital_3352,Delhi,Tamil Nadu,26.763982,73.770498,MED_OXY_CYL,38,7699
3352,Hospital_3352,Delhi,Tamil Nadu,26.763982,73.770498,MED_VENT,10,34721
3352,Hospital_3352,Delhi,Tamil Nadu,26.763982,73.770498,MED_MASK,74,311
3352,Hospital_3352,Delhi,Tamil Nadu,26.763982,73.770498,MED_PPE,7,457
3353,Hospital_3353,Bangalore,Karnataka,21.035702,72.175362,MED_OXY_CYL,1,4548
3353,Hospital_3353,Bangalore,Karnataka,21.035702,72.175362,MED_VENT,0,52805
3353,Hospital_3353,Bangalore,Karnataka,21.035702,72.175362,MED_MASK,99,451
3353,Hospital_3353,Bangalore,Karnataka,21.035702,72.175362,MED_PPE,100,332
3354,Hospital_3354,Bangalore,Tamil Nadu,9.198744,91.01658,MED_OXY_CYL,9,7109
3354,Hospital_3354,Bangalore,Tamil Nadu,9.198744,91.01658,MED_VENT,6,69563
3354,Hospital_3354,Bangalore,Tamil Nadu,9.198744,91.01658,MED_MASK,9,155
3354,Hospital_3354,Bangalore,Tamil Nadu,9.198744,91.01658,MED_PPE,90,444
3355,Hospital_3355,Hyderabad,Tamil Nadu,34.195617,81.876875,MED_OXY_CYL,8,7300
3355,Hospital_3355,Hyderabad,Tamil Nadu,34.195617,81.876875,MED_VENT,0,26027
3355,Hospital_3355,Hyderabad,Tamil Nadu,34.195617,81.876875,MED_MASK,18,117
3355,Hospital_3355,Hyderabad,Tamil Nadu,34.195617,81.876875,MED_PPE,64,599
3356,Hospital_3356,Chennai,Karnataka,33.1808,91.466121,MED_OXY_CYL,40,7560
3356,Hospital_3356,Chennai,Karnataka,33.1808,91.466121,MED_VENT,1,72827
3356,Hospital_3356,Chennai,Karnataka,33.1808,91.466121,MED_MASK,46,496
3356,Hospital_3356,Chennai,Karnataka,33.1808,91.466121,MED_PPE,37,213
3357,Hospital_3357,Pune,Delhi,28.622174,81.115638,MED_OXY_CYL,46,7045
3357,Hospital_3357,Pune,Delhi,28.622174,81.115638,MED_VENT,8,51313
3357,Hospital_3357,Pune,Delhi,28.622174,81.115638,MED_MASK,43,546
3357,Hospital_3357,Pune,Delhi,28.622174,81.115638,MED_PPE,28,432
3358,Hospital_3358,Delhi,Maharashtra,22.471872,94.358357,MED_OXY_CYL,17,6943
3358,Hospital_3358,Delhi,Maharashtra,22.471872,94.358357,MED_VENT,10,79957
3358,Hospital_3358,Delhi,Maharashtra,22.471872,94.358357,MED_MASK,17,922
3358,Hospital_3358,Delhi,Maharashtra,22.471872,94.358357,MED_PPE,78,439
3359,Hospital_3359,Pune,Tamil Nadu,12.004137,68.463786,MED_OXY_CYL,37,6203
3359,Hospital_3359,Pune,Tamil Nadu,12.004137,68.463786,MED_VENT,6,66038
3359,Hospital_3359,Pune,Tamil Nadu,12.004137,68.463786,MED_MASK,98,785
3359,Hospital_3359,Pune,Tamil Nadu,12.004137,68.463786,MED_PPE,30,826
3360,Hospital_3360,Hyderabad,Maharashtra,16.095052,85.291477,MED_OXY_CYL,19,4612
3360,Hospital_3360,Hyderabad,Maharashtra,16.095052,85.291477,MED_VENT,3,25666
3360,Hospital_3360,Hyderabad,Maharashtra,16.095052,85.291477,MED_MASK,7,992
3360,Hospital_3360,Hyderabad,Maharashtra,16.095052,85.291477,MED_PPE,73,319
3361,Hospital_3361,Mumbai,Maharashtra,21.636347,69.986387,MED_OXY_CYL,18,6680
3361,Hospital_3361,Mumbai,Maharashtra,21.636347,69.986387,MED_VENT,6,61177
3361,Hospital_3361,Mumbai,Maharashtra,21.636347,69.986387,MED_MASK,93,265
3361,Hospital_3361,Mumbai,Maharashtra,21.636347,69.986387,MED_PPE,55,525
3362,Hospital_3362,Chennai,West Bengal,15.378094,90.891585,MED_OXY_CYL,5,7095
3362,Hospital_3362,Chennai,West Bengal,15.378094,90.891585,MED_VENT,4,22697
3362,Hospital_3362,Chennai,West Bengal,15.378094,90.891585,MED_MASK,12,941
3362,Hospital_3362,Chennai,West Bengal,15.378094,90.891585,MED_PPE,16,939
3363,Hospital_3363,Mumbai,West Bengal,13.67358,79.301457,MED_OXY_CYL,19,7733
3363,Hospital_3363,Mumbai,West Bengal,13.67358,79.301457,MED_VENT,10,39470
3363,Hospital_3363,Mumbai,West Bengal,13.67358,79.301457,MED_MASK,84,194
3363,Hospital_3363,Mumbai,West Bengal,13.67358,79.301457,MED_PPE,85,213
3364,Hospital_3364,Mumbai,Maharashtra,26.312454,87.590848,MED_OXY_CYL,15,5913
3364,Hospital_3364,Mumbai,Maharashtra,26.312454,87.590848,MED_VENT,3,30264
3364,Hospital_3364,Mumbai,Maharashtra,26.312454,87.590848,MED_MASK,17,208
3364,Hospital_3364,Mumbai,Maharashtra,26.312454,87.590848,MED_PPE,95,483
3365,Hospital_3365,Hyderabad,Maharashtra,30.848955,85.070575,MED_OXY_CYL,49,6153
3365,Hospital_3365,Hyderabad,Maharashtra,30.848955,85.070575,MED_VENT,10,22566
3365,Hospital_3365,Hyderabad,Maharashtra,30.848955,85.070575,MED_MASK,97,876
3365,Hospital_3365,Hyderabad,Maharashtra,30.848955,85.070575,MED_PPE,77,260
3366,Hospital_3366,Kolkata,West Bengal,24.525803,69.159607,MED_OXY_CYL,46,7010
3366,Hospital_3366,Kolkata,West Bengal,24.525803,69.159607,MED_VENT,4,39464
3366,Hospital_3366,Kolkata,West Bengal,24.525803,69.159607,MED_MASK,20,474
3366,Hospital_3366,Kolkata,West Bengal,24.525803,69.159607,MED_PPE,71,797
3367,Hospital_3367,Delhi,Maharashtra,9.018996,75.071142,MED_OXY_CYL,50,7837
3367,Hospital_3367,Delhi,Maharashtra,9.018996,75.071142,MED_VENT,5,49915
3367,Hospital_3367,Delhi,Maharashtra,9.018996,75.071142,MED_MASK,14,469
3367,Hospital_3367,Delhi,Maharashtra,9.018996,75.071142,MED_PPE,46,358
3368,Hospital_3368,Pune,Telangana,14.800483,86.588915,MED_OXY_CYL,43,5832
3368,Hospital_3368,Pune,Telangana,14.800483,86.588915,MED_VENT,1,62532
3368,Hospital_3368,Pune,Telangana,14.800483,86.588915,MED_MASK,52,336
3368,Hospital_3368,Pune,Telangana,14.800483,86.588915,MED_PPE,83,963
3369,Hospital_3369,Mumbai,Maharashtra,24.503025,90.648768,MED_OXY_CYL,33,6918
3369,Hospital_3369,Mumbai,Maharashtra,24.503025,90.648768,MED_VENT,10,60533
3369,Hospital_3369,Mumbai,Maharashtra,24.503025,90.648768,MED_MASK,44,645
3369,Hospital_3369,Mumbai,Maharashtra,24.503025,90.648768,MED_PPE,25,456
3370,Hospital_3370,Bangalore,West Bengal,11.009685,94.299877,MED_OXY_CYL,37,7917
3370,Hospital_3370,Bangalore,West Bengal,11.009685,94.299877,MED_VENT,8,36479
3370,Hospital_3370,Bangalore,West Bengal,11.009685,94.299877,MED_MASK,60,496
3370,Hospital_3370,Bangalore,West Bengal,11.009685,94.299877,MED_PPE,16,747
3371,Hospital_3371,Pune,Tamil Nadu,8.788729,82.308626,MED_OXY_CYL,24,4892
3371,Hospital_3371,Pune,Tamil Nadu,8.788729,82.308626,MED_VENT,4,24110
3371,Hospital_3371,Pune,Tamil Nadu,8.788729,82.308626,MED_MASK,49,511
3371,Hospital_3371,Pune,Tamil Nadu,8.788729,82.308626,MED_PPE,18,962
3372,Hospital_3372,Pune,Telangana,26.464348,75.032719,MED_OXY_CYL,0,6965
3372,Hospital_3372,Pune,Telangana,26.464348,75.032719,MED_VENT,9,70809
